Título,Nota,N_Avaliações,Desconto,Marca,Material,Gênero,Temporada,Review1,Review2,Review3,Qtd_Vendidos,Preço,Marca_Cod,Material_Cod,Temporada_Cod,Marca_Freq,Nota_MinMax,N_Avaliações_MinMax,Desconto_MinMax,Preço_MinMax,Material_Freq
5 Shorts Canelado Feminino Shortinho Soltinho Atacado Verão,4.3,22.0,0.0,Gata Rebelde,Canelado,Feminino,Primavera/Verão,Eu amei são do jeito que eu pedir mais errei veio um pouco grande.,Gostei bom bonito.,Comprei p mas parece mais g e veio sem a etiqueta de dentro.,100,77.97,322,53,7,0.0068212824010914,0.7407407407407406,0.002423708273658698,0.0,0.11440605709218649,0.0017016449234259785
Calça Masculina Docks Tecido Premium Grosso Confortável,4.6,0.0,0.0,Dock'S,Algodão,Masculino,Outono/Inverno,Sem comentários,Sem comentários,Sem comentários,5,151.9,242,25,3,0.0004547521600727,0.8518518518518517,0.0,0.0,0.2404761092732172,0.1820760068065797
Aquecedor De Mãos Wedze Original C/10 Sachets,4.6,0.0,0.0,Wedze,Indeterminado,Sem Gênero,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,77.99,818,178,1,0.0004547521600727,0.8518518518518517,0.0,0.0,0.11444016234098428,0.3828701077708451
Kit 5 Short Saia Infantil Feminino Roupas Atacado,4.6,0.0,0.0,Espaço Outlet,Poliéster,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,25,78.9,268,122,7,0.0013642564802182,0.8518518518518517,0.0,0.0,0.11599195116128375,0.12592172433352242
Calça Oxford Uniforme Profissional Açougueiro Padaria,3.6,17.0,0.0,Miglar Uniforme,Brim 100% Algodão,Sem Gênero,Primavera/Verão,"Costura simples, tecido frágil.","Não se pode exigir muito pelo valor. Mas as costuras são tortas. Começam do lado da perna e terminam na frente, os bolsos traseiros tem diferença de 2 cm de altura um do outro.
Muito mal feito!!!.","Produto de péssima qualidade.
Rasgou no 1 uso esperava mais do produto.",1000,33.9,514,46,7,0.0004547521600727,0.4814814814814815,0.0018728654841908118,0.0,0.03925514136625627,0.0028360748723766306
Kit Com 7 Baby Short Dool Camiseta Short Estampado Moderno Para O Dia A Dia Não Fica Transparente,4.3,11.0,8.0,Larabella,Indeterminado,Feminino,Primavera/Verão,"Gostei, sempre comprar um pouca maior,uso 42 ,comprei o tamanho g.",Muito transparente!.,Ótimo.,50,144.97,427,178,7,0.0004547521600727,0.7407407407407406,0.001211854136829349,0.12121212121212122,0.22865864056478294,0.3828701077708451
Short Praia Confort Floral Rosa,4.6,0.0,0.0,Larel,Poliéster,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,2,49.9,428,122,7,0.0031832651205093,0.8518518518518517,0.0,0.0,0.06653934040448825,0.12592172433352242
Fantasia Meia Calça Infantil Alice País Das Maravilhas,4.6,0.0,0.0,Idée Créative,"Spandex, Microfibra",Meninas,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,28.95,362,146,1,0.0004547521600727,0.8518518518518517,0.0,0.0,0.030814092288803243,0.0005672149744753262
Calça Legging Juvenil Suplex 10 A 16 Anos,5.0,5.0,0.0,Marie,Suplex,Meninas,Outono/Inverno,Linda amei.,Linda demais minha filha amou.,Minha filha tem 10anos comprei calça tam. 14 ficou perfeita no comprimento e tbm no tamanho. Segui as medidas da tabela ficaram perfeitas ????. A qualidade do tecido tbm é excelente!.,50,43.9,491,151,3,0.0009095043201455,0.9999999999999999,0.0005508427894678859,0.0,0.05630776576515126,0.010777084515031198
Kit 2 Short Feminino Praia Piscina Verão Moda Blogueira Top,4.6,0.0,0.0,Relaxado,Poliéster,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,63.99,650,122,7,0.0118235561618917,0.8518518518518517,0.0,0.0,0.0905664881825313,0.12592172433352242
Uniforme Infantil Atlético Mineiro Galo Todo Personalizado,4.6,0.0,0.0,Sports Shops,Indeterminado,Sem Gênero Infantil,Não Definido,Sem comentários,Sem comentários,Sem comentários,3,86.5,729,178,1,0.0022737608003638,0.8518518518518517,0.0,0.0,0.12895194570444393,0.3828701077708451
Roupa Feminina Umbanda Candomblé Saia + Ojá + Pano Da Costa,4.8,60.0,0.0,Atacadão Beira Mar,Indeterminado,Feminino,Não Definido,Sem comentários,"Tecido fino e transparente.
Não atend3 o propósito.",Ótimo.,500,78.9,62,178,1,0.0013642564802182,0.9259259259259259,0.00661011347361463,0.0,0.11599195116128375,0.3828701077708451
Kit 3 Camisetas Masculinas Atacado 50% Algodão Fio 30.1 Over,4.6,0.0,0.0,Inoffensive,Indeterminado,Sem Gênero,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,109.99,373,178,1,0.001819008640291,0.8518518518518517,0.0,0.0,0.16900856041744824,0.3828701077708451
Shorts Alfaiataria Com Bolso Feminino Preto Jdy Oferta,4.6,0.0,66.0,Jdy,Poliéster,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,25,111.99,385,122,7,0.0004547521600727,0.8518518518518517,0.0,1.0,0.17241908529722724,0.12592172433352242
Calça Jeans Masculina Social Super Tendência Reta Bolso Faca,4.6,0.0,11.0,Kani Modas - Macaw,Algodão Com Elastano,Masculino,Outono/Inverno,Sem comentários,Sem comentários,Sem comentários,5,138.84,403,29,3,0.0004547521600727,0.8518518518518517,0.0,0.16666666666666669,0.21820538180826032,0.0017016449234259785
Roupa Recém-nascido Fotografia Mesversário Futebol Americano,4.6,0.0,0.0,Sem Marca,Indeterminado,Bebês,Não Definido,Sem comentários,Sem comentários,Sem comentários,1,139.9,699,178,1,0.0013642564802182,0.8518518518518517,0.0,0.0,0.22001295999454318,0.3828701077708451
Roupa Apicultura Tecido Grosso Algodão Antiferroada C Luvas,4.4,29.0,0.0,Nacional,Algodão,Sem Gênero,Não Definido,"Utilizei uma, não tomei nenhuma ferroada, mas senti muito calor.",Bom produto.,"De todos os modelos, o melhor custo benefício! muito bom 👍.",100,179.87,557,25,1,0.003638017280582,0.777777777777778,0.003194888178913738,0.0,0.28817229971692643,0.1820760068065797
Kit 2x Bermuda Corsário2 Masculino Fitness Academia,5.0,3.0,0.0,Escaping,Moletinho,Masculino,Primavera/Verão,Indico.,Sem comentários,Sem comentários,25,169.31,267,106,7,0.0009095043201455,0.9999999999999999,0.0003305056736807315,0.0,0.2701647283516933,0.008508224617129892
Calça Moletom Feminina Aveloz Preta,4.6,0.0,0.0,Aveloz Style,50% Algodão E 50% Poliéster,Feminino,Outono/Inverno,Sem comentários,Sem comentários,Sem comentários,5,109.99,75,7,3,0.0013642564802182,0.8518518518518517,0.0,0.0,0.16900856041744824,0.0005672149744753262
Combo 2 Calças Moda Evangélica Fitness Saia Caminhada,4.9,27.0,0.0,Bebbela,Suplex,Feminino,Não Definido,Produto top recomendo boa qualidade.,Muito bom.,"Gostei muito! produto bom não desbota e nem encolhe, eu recomendo.",100,157.99,110,151,1,0.0004547521600727,0.9629629629629631,0.0029745510631265836,0.0,0.2508611575321442,0.010777084515031198
Kit 2 Cuecas Boxer Box Lupo Sem Costura Microfibra Original,5.0,7.0,0.0,Lupo,Microfibra,Masculino,Primavera/Verão,Excelente ótimo.,Boa qualidade. Tudo cfe solicitado.,"Muito bom, depois comprarei mais.",50,55.07,463,101,7,0.0422919508867667,0.9999999999999999,0.0007711799052550402,0.0,0.07535554721871697,0.030062393647192286
Kit C/ 5 Conjunto Menino Juvenil De 10 Até 16 Anos,4.3,25.0,0.0,Alikids,Indeterminado,Meninos,Não Definido,Gostei muito do produto excelente.,Gostei. A camiseta é fininha mas o short o material é melhor. Bom custo benefício.,Meu filho gostou muito dos conjuntos comprarei novamente.,100,138.96,25,178,1,0.001819008640291,0.7407407407407406,0.0027542139473394293,0.0,0.21841001330104706,0.3828701077708451
Body Bebe Temático Roupa De Bebê Botafogo,5.0,2.0,0.0,Genérica,Indeterminado,Bebês,Primavera/Verão,"Produto excelente, tecido mt bom, tamanho perfeito, além de ser mt bonito.",Sem comentários,Sem comentários,5,19.13,327,178,7,0.0095497953615279,0.9999999999999999,0.00022033711578715433,0.0,0.014068415129088362,0.3828701077708451
Kit 2 Short Jeans Feminino Plus Size Cintura Alta Com Lycra,4.6,0.0,10.0,Menina Linda,Algodão,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,3,139.82,509,25,7,0.0100045475216007,0.8518518518518517,0.0,0.15151515151515152,0.219876538999352,0.1820760068065797
Collant Body E Saia De Cós Infantil Ballet Dança Moda,4.6,0.0,0.0,Gran Ballet,Indeterminado,Sem Gênero Infantil,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,99.01,340,178,1,0.0104592996816734,0.8518518518518517,0.0,0.0,0.15028477882746158,0.3828701077708451
Kit 4 Cueca Tamanho 54 A 64 Boxer Box Lupo Plus Size Algodão,4.6,0.0,0.0,Lupo,Algodão,Masculino,Primavera-Verão Outono-Inverno,Sem comentários,Sem comentários,Sem comentários,1000,116.51,463,25,6,0.0422919508867667,0.8518518518518517,0.0,0.0,0.1801268715255278,0.1820760068065797
Shortinho Feminino Moletinho Casual Leve Verão Academia Top,4.6,7.0,0.0,Canario,Moletinho,Feminino,Primavera/Verão,Eu uso 38/40 e comprei o tamanho m. Serviu mas ficou bem justo. Se gosta de mais largo comprar 1 tamanho maior. O tecido é confortável.,Tamanho g mas seria uma m. Sugiro um n maior.,"Material de qualidade, tamanho perfeito e não encolhe quando lava.",100,29.99,170,106,7,0.0100045475216007,0.8518518518518517,0.0007711799052550402,0.0,0.03258756522628832,0.008508224617129892
Calça Branca Plus Size Enfermagem Com Lycra Feminina Sarja,5.0,3.0,19.0,Stillger,Algodão,Feminino,Outono/Inverno,"Gente é incrível a calça, tem lycra mas se forem comprar peguem pelo menos dois números a mais ❤️.",Amei.,Sem comentários,5,78.9,736,25,3,0.0327421555252387,0.9999999999999999,0.0003305056736807315,0.2878787878787879,0.11599195116128375,0.1820760068065797
Kit 10 Cuecas Lupo Boxer Tamanho Grande Plus Size Algodão Nf,4.8,31.0,0.0,Lupo,Algodão,Masculino,Primavera-Verão Outono-Inverno,"O produto é muito bem confeccionado,é muito confortável,e não enrola na perna.",Bom gostei obrigado.,"Muito bom, produto de qualidade.",100,268.17,463,25,6,0.0422919508867667,0.9259259259259259,0.003415225294700892,0.0,0.4387469731591692,0.1820760068065797
Kit 3 Shorts Feminino Canelado Malha Curto Soltinho Atacado,4.6,0.0,0.0,Gata Rebelde,Poliéster,Feminino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,25,49.99,322,122,7,0.0068212824010914,0.8518518518518517,0.0,0.0,0.06669281402407831,0.12592172433352242
Kit  Roupa De Ballet 7 Itens Bale Infantil Collant Regata,4.7,35.0,0.0,Giovanna Ballet,Indeterminado,Feminino,Não Definido,Amei tudo. Deu tudo certo.,"A loja cumpri com oque promete , parabéns.",Eu achei o produto maravilhoso e minha netinha ficou apaixonada.,100,129.99,330,178,1,0.0059117780809458,0.888888888888889,0.003855899526275201,0.0,0.20311380921523825,0.3828701077708451
Conjunto Roupa Térmica Flanelada 02 Calças 02 Blusas Legging,4.6,46.0,0.0,H&M,Poliéster,Masculino,Outono/Inverno,"Excelente produto. Comprei 1 para e 1 para meu esposo, a modelagem e a mesma (unixess) eu uso 44-g meu esposo 44-g também e serviu perfeitamente para os dois. Pra mim poderia ate ser mais justa a blusa, mas nada que atrapalhe. Material estica bastante, é flanelado por dentro e por fora é como se fosse uma meia calça beem grossa. Acredito que quem usa p ou pp pode achar largo. Recomendo !!.","Cumpriu o que prometeu. Até 10 graus, apenas usando a blusa, é o suficiente. A calça nao dá pra usar apenas ela, porque fica transparente. É excelente.","Gostei demais, não tiro do corpo. Estou no rio grande do sul, me adaptando ao clima frio, e essa roupa está me ajudando muito. Mas sempre uso com mais uma roupa por cima. E ela ajuda a manter o corpo quente.",500,198.7,348,122,3,0.0009095043201455,0.8518518518518517,0.00506775366310455,0.0,0.32028239146004567,0.12592172433352242
Kit 10 Cueca Box Boxer Lupo Masculina Sem Costura Microfibra,5.0,3.0,0.0,Lupo,Microfibra,Masculino,Primavera-Verão Outono-Inverno,Produto de boa qualidade.,Recomendo a todos. Produto de ótima qualidade.,Sem comentários,5,289.49,463,101,6,0.0422919508867667,0.9999999999999999,0.0003305056736807315,0.0,0.47510316837761335,0.030062393647192286
Short Masculino Logo adidas,4.7,14.0,30.0,Adidas,Poliéster,Masculino,Não Definido,Perfeito marca adidas dispensa comentários.,Ótimo! recomendo. 👍🏽.,Bom produto.,100,119.99,13,122,1,0.0109140518417462,0.888888888888889,0.0015423598105100804,0.4545454545454546,0.18606118481634323,0.12592172433352242
Kit 2 Conjuntos Roupa Infantil Regata Short Menino 1 A 8,3.7,9.0,16.0,Colbacho,Indeterminado,Bebês,Não Definido,Menor do que o esperado e um cheiro horrível de mofo.,Não foi o que eu pedi.,"Material bom,muito bonitinho.",100,57.52,192,178,1,0.0054570259208731,0.5185185185185187,0.0009915170210421946,0.24242424242424243,0.07953344019644625,0.3828701077708451
Porta Número Cinto Corrida Trilha Maratona Triathlon 2 Un,4.6,0.0,0.0,Ciacool,Indeterminado,Sem Gênero,Não Definido,Sem comentários,Sem comentários,Sem comentários,5,50.85,182,178,1,0.0040927694406548,0.8518518518518517,0.0,0.0,0.06815933972238328,0.3828701077708451
Calça Mom Preta Jeans Feminina Cintura Alta Levanta Bumbum,4.6,0.0,8.0,Stillger,Algodão,Feminino,Outono/Inverno,Sem comentários,Sem comentários,Sem comentários,1,78.58,736,25,3,0.0327421555252387,0.8518518518518517,0.0,0.12121212121212122,0.11544626718051909,0.1820760068065797
Bermuda Com Suspesórios E Gravata Caramelo Infantil,4.8,4.0,0.0,Roupa Social Bermuda Com Suspensórios Gravata,Brim Fresquinho E Confortável,Meninos,Primavera/Verão,Lindo material perfeito. Do jeito que queria. Valeu muito a pena!!!!.,"Muito bem feito, material bom. Ficou um pouco grande, mas ele irá aproveitar bem.",Sem comentários,50,69.9,667,49,7,0.0004547521600727,0.9259259259259259,0.00044067423157430867,0.0,0.10064458920227824,0.0005672149744753262
Kit Com 8 Cuecas Infantil Boxer Sem Costura Algodão Zorba,5.0,1.0,0.0,Zorba,Algodão,Meninos,Primavera/Verão,São super confortáveis.,Sem comentários,Sem comentários,5,149.9,838,25,7,0.0090950432014552,0.9999999999999999,0.00011016855789357717,0.0,0.2370655843934382,0.1820760068065797
Kit Com 3 Camisetas Blusa Masculina Dry Fit Local Sports,4.3,10.0,0.0,F L Y Basic Wear,Indeterminado,Masculino,Não Definido,"Tecido ideal para malhar. Só ficou um pouco pequena, mas acho que o problema está em mim, por isso marquei ""perfeito"" no quesito tamanho.","Material muito ruim, não recomendo.",Ótimo excelente qualidade recomendo.,100,89.99,281,178,1,0.0004547521600727,0.7407407407407406,0.0011016855789357718,0.0,0.13490331161965827,0.3828701077708451
Kit 12 Boxer Plus Size Sem Costura Adulto X1 Ao X3 Selene,4.6,0.0,0.0,Selene,Poliamida,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,4,394.8,698,116,7,0.0013642564802182,0.8518518518518517,0.0,0.0,0.6546843559223765,0.02098695405558707
Kit Com 3 Bermudas Shorts Masculina Moletom Academia Treino,4.6,0.0,0.0,Rebel Cat,Algodão,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,5,67.41,647,25,7,0.0086402910413824,0.8518518518518517,0.0,0.0,0.09639848572695338,0.1820760068065797
Kit 2 Calças Moletom Flanelada Quentinha Com Punho Malwee,4.6,0.0,10.0,Malwee,Algodão,Masculino,Outono/Inverno,Sem comentários,Sem comentários,Sem comentários,5,199.99,479,25,3,0.0031832651205093,0.8518518518518517,0.0,0.15151515151515152,0.32248218000750317,0.1820760068065797
Kit 5 Calcinhas Bunda Rica Com Renda E Laço 100% Poliéster,4.6,0.0,0.0,Aca Multishop,Indeterminado,Bebês,Não Definido,Sem comentários,Sem comentários,Sem comentários,25,54.9,8,178,1,0.0004547521600727,0.8518518518518517,0.0,0.0,0.07506565260393575,0.3828701077708451
Calças Legging Plus Size Peluciada Termica Costura Reforçada,4.5,118.0,13.0,Própria,Elastano,Feminino,Não Definido,Muito boa recomendo linda vou comprar mais.,"Eu comprei a calça faz 2 semanas e já está assim rasgada, o pano é finíssimo rasgou facil.","Amei, vou comprar mais.",500,48.54,633,62,1,0.0100045475216007,0.8148148148148148,0.012999889831442105,0.19696969696969696,0.06422018348623854,0.005672149744753261
Bermuda Masculina Fila Basic Letter,4.6,0.0,47.0,Fila,Algodão,Masculino,Primavera/Verão,Sem comentários,Sem comentários,Sem comentários,1,179.99,298,25,7,0.0022737608003638,0.8518518518518517,0.0,0.7121212121212122,0.2883769312097132,0.1820760068065797
"Collant Infantil Para Ballet, Manga Longa, Tamanhos 8 Ao 12",4.6,0.0,0.0,Pimenta Freska,Indeterminado,Feminino,Não Definido,Sem comentários,Sem comentários,Sem comentários,1,48.5,604,178,1,0.0013642564802182,0.8518518518518517,0.0,0.0,0.06415197298864296,0.3828701077708451
Moletom Infantil Calça Masculina Juvenil Kit 3 Calca Moleton,3.3,24.0,41.0,Colbacho,Algodão,Sem Gênero,Outono/Inverno,"Pelo valor o produto está de acordo, mas n compraria denovo pq peguei o maior tamanho e ficou curta e o material cedeu mt na lavagem.",Horrível.,Td conforme o descrito.,100,99.93,192,25,3,0.0054570259208731,0.37037037037037035,0.002644045389445852,0.6212121212121212,0.1518536202721599,0.1820760068065797
Kit 4 Conjunto Infantil Verão Roupa De Calor Menino,4.6,17.0,0.0,Bebe Maluco,Indeterminado,Bebês,Não Definido,A regata com o lado veio mais curta que a outro.,Amei conjuntos virei cliente agora.,"Produto de excelente qualidade , os desenhos muito bem feitos e o tecido bom também!.",100,114.99,111,178,1,0.0022737608003638,0.8518518518518517,0.0018728654841908118,0.0,0.17753487261689574,0.3828701077708451
Kit 10 Cuecas Boxer Mash Algodão Cotton Box Original Oferta,4.6,1701.0,22.0,Mash,Algodão,Masculino,Primavera/Verão,"As cuecas são boas, porém meu marido usa g e pedir gg por causa dos outros comentários de compradores que falaram ser forma pequena. Então ficaram muito grandes!!! com certeza logo vão lacear por esse motivo. Tentar lavar a mão para evitar que fique caindo tão rápido. Recomendo a compra, porém podem pedir o tamanho correto que usam. Sem essa presepada de pedir tamanho maior. Sobre qualidade somente depois de lavar para saber ao certo!!! na próxima, pedirei o número que ele realmente usa.","E o tamanho certo, mas em baixo dela, fica muito curto, apertado demais. Aperta todos os ovos, na moral me arrependo de ter comprado. Nesse valor ainda, melhor ter comprado da lupo.","Produto não parece.
Original e veio 2 modelos completamente distintos. Costuras grosseiras, elastico parece esgarçado e com rebarbas.",10000,229.39,494,25,7,0.0109140518417462,0.8518518518518517,0.18739671697697477,0.33333333333333337,0.3726168957402544,0.1820760068065797
